Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_001:Zone People Occupant Count [](TimeStep:ON),TZ_001:Zone People Sensible Heating Rate [W](TimeStep),TZ_001:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),DH:District Heating Hot Water Energy [KJ](TimeStep:ON),DH:District Heating Hot Water Rate [KW](TimeStep:ON),DH:District Heating Inlet Temperature [C](TimeStep:ON),,class,,,,
 10/28  02:00:00,1.19,0,0,1,77.23093323,0,229360.7611,254.8452901,61,,61,,,,
 10/28  02:15:00,1.21,0,0,1,76.86636521,0,228383.224,253.7591378,61,,61,,,,
 10/28  02:30:00,1.23,0,0,1,76.97919334,0,230629.8567,256.2553963,61,,61,,,,
 10/28  02:45:00,1.25,0,0,1,76.96372397,0,227975.019,253.3055767,61,,61,,,,
 10/28  03:00:00,1.27,0,0,1,76.80853781,0,231606.1184,257.3401316,61,,61,,,,
 10/28  03:15:00,1.29,0,0,1,77.1060528,0,230968.5202,256.6316891,61,,61,,,,
 10/28  03:30:00,1.31,0,0,1,76.83781887,0,229552.7304,255.0585893,61,,61,,,,
 10/28  03:45:00,1.33,0,0,1,77.02722417,0,231965.2983,257.7392203,61,,61,,,,
 10/28  04:00:00,1.35,0,0,1,77.0600361,0,232436.3863,258.2626514,61,,61,,,,
 10/28  04:15:00,1.37,0,0,1,76.9310256,0,229289.1129,254.765681,61,,61,,,,
 10/28  04:30:00,1.39,0,0,1,77.24384545,0,234053.8947,260.059883,61,,61,,,,
 10/28  04:45:00,1.41,0,0,1,76.98490212,0,232440.9697,258.2677441,61,,61,,,,
 10/28  05:00:00,1.43,0,0,1,77.18458311,0,232014.7422,257.794158,61,,61,,,,
 10/28  05:15:00,1.635,0,0,1,76.90282085,0,234014.0867,260.0156519,61,,61,,,,
 10/28  05:30:00,1.84,0,0,1,77.11565707,0,231194.8402,256.8831558,61,,61,,,,
 10/28  05:45:00,2.045,0,0,1,76.83783572,0,231317.212,257.0191245,61,,61,,,,
 10/28  06:00:00,2.25,0,0,1,77.03753047,0,228705.1789,254.1168654,61,,61,,,,
 10/28  06:15:00,2.455,0,0,0.75,57.79781743,0,230746.0734,256.384526,61,,61,,,,
 10/28  06:30:00,2.66,0,0,0.75,57.68868481,0,231668.726,257.4096956,61,,61,,,,
 10/28  06:45:00,2.865,0,0,0.75,57.89651143,0,229166.9297,254.6299219,61,,61,,,,
 10/28  07:00:00,3.07,44.5,133.535,0.75,57.66265917,46.93504322,228843.6265,254.2706961,61,,61,,,,
 10/28  07:15:00,3.275,59.75,200.3025,0.5,38.50292904,68.84847496,224913.563,249.9039589,61,,61,,,,
 10/28  07:30:00,3.48,75,267.07,0.5,38.48098579,280.3036641,214907.0113,238.7855681,62,,62,,,,
 10/28  07:45:00,3.685,79.5,339.265,0.5,38.59582671,772.5496166,206754.4163,229.7271292,62,,62,,,,
 10/28  08:00:00,3.89,84,411.46,0.5,38.48621684,837.5554602,203950.9984,226.6122205,62,,62,,,,
 10/28  08:15:00,4.1575,88.5,483.655,0.25,19.28182898,880.5505798,201486.924,223.87436,62,,62,,,,
 10/28  08:30:00,4.425,93,555.85,0.25,19.25434915,903.777943,199155.7323,221.284147,62,,62,,,,
 10/28  08:45:00,4.6925,110.5,502.8125,0.25,19.22625712,798.0254425,195966.771,217.7408567,62,,62,,,,
 10/28  09:00:00,4.96,128,449.775,0.25,19.25692189,705.7747762,193217.6865,214.6863184,62,,62,,,,
 10/28  09:15:00,5.2275,145.5,396.7375,0.25,19.24278673,614.4103432,193672.3005,215.191445,62,,62,,,,
 10/28  09:30:00,5.495,163,343.7,0.25,19.23885847,553.7262304,194252.6786,215.8363096,62,,62,,,,
 10/28  09:45:00,5.7625,134.5,257.775,0.25,19.23257595,304.7963901,195108.1848,216.786872,62,,62,,,,
 10/28  10:00:00,6.03,106,171.85,0.25,19.22842818,155.0812015,196813.6191,218.681799,62,,62,,,,
 10/28  10:15:00,6.2975,77.5,85.925,0.25,19.22911305,103.6155304,198211.1536,220.2346151,62,,62,,,,
 10/28  10:30:00,6.565,49,0,0.25,19.2326716,58.42599133,204473.2256,227.1924729,62,,62,,,,
 10/28  10:45:00,6.8325,51.75,0,0.25,19.23577391,61.73917386,206325.7919,229.2508799,62,,62,,,,
 10/28  11:00:00,7.1,54.5,0,0.25,19.23488997,65.05361377,204631.9049,227.3687832,62,,62,,,,
 10/28  11:15:00,7.045,57.25,0,0.75,57.6860481,68.36899876,199241.1916,221.3791017,62,,62,,,,
 10/28  11:30:00,6.99,60,0,0.75,57.63834686,71.68514452,195318.1427,217.0201585,62,,62,,,,
 10/28  11:45:00,6.935,76.5,140.43,0.75,57.83688917,121.8418956,191247.2206,212.4969118,63,,63,,,,
 10/28  12:00:00,6.88,93,280.86,0.75,57.88864887,186.0195543,182996.8462,203.3298291,63,,63,,,,
 10/28  12:15:00,6.8225,109.5,421.29,0.75,57.80222226,301.8742072,174446.6847,193.8296497,63,,63,,,,
 10/28  12:30:00,6.765,126,561.72,0.75,57.81242557,448.924964,165973.319,184.4147989,64,,64,,,,
 10/28  12:45:00,6.7075,113.25,421.29,0.75,57.70870569,410.0463492,161125.4341,179.0282601,64,,64,,,,
 10/28  13:00:00,6.65,100.5,280.86,0.75,57.69755326,347.7085338,163397.0936,181.5523262,64,,64,,,,
 10/28  13:15:00,6.595,87.75,140.43,0.25,19.23435424,290.2269056,173302.9152,192.5587947,63,,63,,,,
 10/28  13:30:00,6.54,75,0,0.25,19.29322859,90.28916003,186160.6716,206.8451906,63,,63,,,,
 10/28  13:45:00,6.485,73.75,104.8425,0.25,19.28564763,251.5669143,189587.0187,210.652243,63,,63,,,,
 10/28  14:00:00,6.43,72.5,209.685,0.25,19.23370787,414.6653647,185507.1615,206.1190683,63,,63,,,,
 10/28  14:15:00,6.3025,71.25,314.5275,0,0,563.5880265,182848.1132,203.1645703,63,,63,,,,
 10/28  14:30:00,6.175,70,419.37,0,0,737.7146012,177682.9841,197.4255378,63,,63,,,,
 10/28  14:45:00,6.0475,55,314.5275,0,0,560.5340019,176408.4457,196.0093841,63,,63,,,,
 10/28  15:00:00,5.92,40,209.685,0,0,387.6495202,182778.8676,203.0876306,63,,63,,,,
 10/28  15:15:00,5.7925,25,104.8425,0.25,19.21357394,211.2759255,182809.1606,203.1212896,63,,63,,,,
 10/28  15:30:00,5.665,10,0,0.25,19.21718345,11.79378868,187298.0144,208.1089049,63,,63,,,,
 10/28  15:45:00,5.5375,7.5,0,0.25,19.26943709,8.834559848,190992.5602,212.2139557,63,,63,,,,
 10/28  16:00:00,5.41,5,0,0.25,19.25585705,5.881424707,191969.6433,213.2996037,63,,63,,,,
 10/28  16:15:00,5.28,2.5,0,0.5,38.57643407,2.935270739,192313.0957,213.6812175,63,,63,,,,
 10/28  16:30:00,5.15,0,0,0.5,38.53297979,0,189439.5045,210.4883383,63,,63,,,,
 10/28  16:45:00,5.02,0,0,0.5,38.42754355,0,189132.5094,210.1472327,63,,63,,,,
 10/28  17:00:00,4.89,0,0,0.5,38.49370721,0,192465.6332,213.8507036,63,,63,,,,
 10/28  17:15:00,4.7775,0,0,1,76.98448887,0,185584.5428,206.2050476,63,,63,,,,
 10/28  17:30:00,4.665,0,0,1,77.16931668,0,182069.9092,202.2998991,63,,63,,,,
 10/28  17:45:00,4.5525,0,0,1,77.12764289,0,183845.9163,204.2732403,63,,63,,,,
 10/28  18:00:00,4.44,0,0,1,76.94461183,0,186504.8944,207.2276604,63,,63,,,,
 10/28  18:15:00,4.3275,0,0,0.75,57.81982495,0,188274.2487,209.1936097,63,,63,,,,
 10/28  18:30:00,4.215,0,0,0.75,57.83949519,0,192316.8764,213.6854182,63,,63,,,,
 10/28  18:45:00,4.1025,0,0,0.75,57.77199011,0,193705.8059,215.2286732,62,,62,,,,
 10/28  19:00:00,3.99,0,0,0.75,57.68810834,0,194401.4797,216.0016441,62,,62,,,,
 10/28  19:15:00,3.8775,0,0,1,76.83920494,0,190947.4292,212.1638102,63,,63,,,,
 10/28  19:30:00,3.765,0,0,1,77.1305282,0,190370.6123,211.5229026,63,,63,,,,
 10/28  19:45:00,3.6525,0,0,1,77.25210829,0,191794.9232,213.1054703,63,,63,,,,
 10/28  20:00:00,3.54,0,0,1,77.21105867,0,193639.1801,215.1546445,62,,62,,,,
 10/28  20:15:00,3.4275,0,0,1,77.1242676,0,191752.2999,213.058111,63,,63,,,,
 10/28  20:30:00,3.315,0,0,1,77.0604783,0,193925.8558,215.4731731,62,,62,,,,
 10/28  20:45:00,3.2025,0,0,1,77.03495824,0,195749.2629,217.499181,62,,62,,,,
 10/28  21:00:00,3.09,0,0,1,77.04080765,0,196064.7153,217.8496837,62,,62,,,,
 10/28  21:15:00,2.9775,0,0,1,77.06585453,0,195847.9781,217.6088646,62,,62,,,,
 10/28  21:30:00,2.865,0,0,1,77.10144572,0,196240.2132,218.0446813,62,,62,,,,
 10/28  21:45:00,2.7525,0,0,1,77.14738607,0,198501.5497,220.5572774,62,,62,,,,
 10/28  22:00:00,2.64,0,0,1,77.19577099,0,196411.2485,218.2347205,62,,62,,,,
 10/28  22:15:00,2.5275,0,0,1,77.24993957,0,198188.1193,220.2090215,62,,62,,,,
 10/28  22:30:00,2.415,0,0,1,76.8260594,0,198597.1129,220.6634588,62,,62,,,,
 10/28  22:45:00,2.3025,0,0,1,77.02600698,0,201253.3606,223.6148451,62,,62,,,,
 10/28  23:00:00,2.19,0,0,1,76.80820758,0,200139.4164,222.3771293,62,,62,,,,
 10/28  23:15:00,2.0525,0,0,1,77.11958546,0,201866.0699,224.2956332,62,,62,,,,
 10/28  23:30:00,1.915,0,0,1,76.93945193,0,202713.9582,225.2377313,62,,62,,,,
 10/28  23:45:00,1.7775,0,0,1,76.91929516,0,201982.6773,224.425197,62,,62,,,,
 10/28  24:00:00,1.64,0,0,1,77.082666,0,206172.1978,229.0802198,62,,62,,,,
 10/29  00:15:00,1.5025,0,0,1,76.83213055,0,203112.192,225.6802133,62,,62,,,,
 10/29  00:30:00,1.365,0,0,1,76.8512133,0,204702.0505,227.4467228,62,,62,,,,
 10/29  00:45:00,1.2275,0,0,1,77.09983546,0,209134.9113,232.3721237,62,,62,,,,
 10/29  01:00:00,1.09,0,0,1,76.92540818,0,209310.8234,232.5675815,62,,62,,,,
 10/29  01:15:00,0.955,0,0,1,76.99946863,0,209090.0708,232.3223009,62,,62,,,,
 10/29  01:30:00,0.82,0,0,1,76.79997367,0,208726.3367,231.9181518,62,,62,,,,
 10/29  01:45:00,0.685,0,0,1,76.9312483,0,211374.5714,234.8606349,62,,62,,,,
 10/29  02:00:00,0.55,0,0,1,76.80160127,0,212983.3863,236.648207,62,,62,,,,
 10/29  02:15:00,0.6425,0,0,1,76.98563782,0,212190.8721,235.7676357,62,,62,,,,
 10/29  02:30:00,0.735,0,0,1,76.88026829,0,211372.8273,234.858697,62,,62,,,,
 10/29  02:45:00,0.8275,0,0,1,77.06266692,0,211824.2288,235.3602542,62,,62,,,,
 10/29  03:00:00,0.92,0,0,1,76.94200491,0,214151.029,237.9455878,62,,62,,,,
 10/29  03:15:00,1.0125,0,0,1,77.11055909,0,212954.085,236.61565,62,,62,,,,
 10/29  03:30:00,1.105,0,0,1,76.98129861,0,213572.4636,237.3027373,62,,62,,,,
 10/29  03:45:00,1.1975,0,0,1,77.14219954,0,214073.2546,237.8591717,62,,62,,,,
 10/29  04:00:00,1.29,0,0,1,77.00899478,0,212725.2652,236.3614057,62,,62,,,,
 10/29  04:15:00,1.3825,0,0,1,77.16728301,0,211971.0768,235.5234187,62,,62,,,,
 10/29  04:30:00,1.475,0,0,1,77.03217699,0,212312.1048,235.9023387,62,,62,,,,
 10/29  04:45:00,1.5675,0,0,1,77.18795474,0,215258.2854,239.1758727,62,,62,,,,
 10/29  05:00:00,1.66,0,0,1,77.05123343,0,214141.141,237.9346011,62,,62,,,,
 10/29  05:15:00,1.9,0,0,1,77.20693969,0,212788.4547,236.4316164,62,,62,,,,
 10/29  05:30:00,2.14,0,0,1,77.0618247,0,212684.5927,236.3162141,62,,62,,,,
 10/29  05:45:00,2.38,0,0,1,77.19582785,0,212573.7713,236.1930792,62,,62,,,,
 10/29  06:00:00,2.62,0,0,1,77.02582748,0,211942.965,235.4921833,62,,62,,,,
 10/29  06:15:00,2.8575,0,0,0.75,57.85467595,0,213553.0926,237.281214,62,,62,,,,
 10/29  06:30:00,3.095,0,0,0.75,57.72726512,0,216087.2401,240.0969335,62,,62,,,,
 10/29  06:45:00,3.3325,0,0,0.75,57.82102908,0,214629.2026,238.4768918,62,,62,,,,
 10/29  07:00:00,3.57,44,63.065,0.75,57.69170168,39.87844473,213571.9501,237.3021667,62,,62,,,,
 10/29  07:15:00,3.81,61,94.5975,0.5,38.51393698,61.66905623,208371.5057,231.5238952,62,,62,,,,
 10/29  07:30:00,4.05,78,126.13,0.5,38.41977139,227.1699048,204175.9982,226.8622202,62,,62,,,,
 10/29  07:45:00,4.29,69.25,94.5975,0.5,38.45444898,365.071976,204079.0718,226.7545243,62,,62,,,,
 10/29  08:00:00,4.53,60.5,63.065,0.5,38.556599,232.7439548,200021.2693,222.2458547,62,,62,,,,
 10/29  08:15:00,4.6975,51.75,31.5325,0.25,19.20691041,119.8633059,207520.8815,230.5787572,62,,62,,,,
 10/29  08:30:00,4.865,43,0,0.25,19.28412897,51.2249068,213574.0026,237.3044473,62,,62,,,,
 10/29  08:45:00,5.0325,67.75,3.325,0.25,19.24889858,89.83606411,210678.4815,234.0872017,62,,62,,,,
 10/29  09:00:00,5.2,92.5,6.65,0.25,19.25105781,130.3574775,209180.7037,232.4230041,62,,62,,,,
 10/29  09:15:00,5.3675,117.25,9.975,0.25,19.28793649,168.2762164,208965.7984,232.1842205,62,,62,,,,
 10/29  09:30:00,5.535,142,13.3,0.25,19.20810248,203.3851304,204165.7764,226.8508626,62,,62,,,,
 10/29  09:45:00,5.7025,140,10.5725,0.25,19.2692771,177.8100216,200545.2275,222.8280305,62,,62,,,,
 10/29  10:00:00,5.87,138,7.845,0.25,19.20999186,161.4334972,200667.578,222.9639756,62,,62,,,,
 10/29  10:15:00,6.04,136,5.1175,0.25,19.27170092,155.8225703,201153.6768,223.5040853,62,,62,,,,
 10/29  10:30:00,6.21,134,2.39,0.25,19.20324414,153.926529,197976.2114,219.9735683,62,,62,,,,
 10/29  10:45:00,6.38,129.5,1.7925,0.25,19.2544752,149.5419517,198468.7335,220.520815,62,,62,,,,
 10/29  11:00:00,6.55,125,1.195,0.25,19.29780587,144.9806609,197594.8092,219.549788,62,,62,,,,
 10/29  11:15:00,6.6825,120.5,0.5975,0.75,57.92463906,140.2754498,190001.7802,211.1130892,63,,63,,,,
 10/29  11:30:00,6.815,116,0,0.75,57.86399001,135.964071,186712.0559,207.4578398,63,,63,,,,
 10/29  11:45:00,6.9475,132.5,41.3325,0.75,57.76387309,162.911041,181013.6026,201.1262251,63,,63,,,,
 10/29  12:00:00,7.08,149,82.665,0.75,57.65567266,193.8624622,177063.1063,196.7367847,63,,63,,,,
 10/29  12:15:00,7.215,165.5,123.9975,0.75,57.80135085,248.2685948,174013.1681,193.3479646,63,,63,,,,
 10/29  12:30:00,7.35,182,165.33,0.75,57.79185522,311.0280777,167055.0385,185.6167094,63,,63,,,,
 10/29  12:45:00,7.485,170,139.65,0.75,57.63033894,303.5298844,163151.8719,181.2798576,64,,64,,,,
 10/29  13:00:00,7.62,158,113.97,0.75,57.66578106,291.8365378,161058.2014,178.9535572,64,,64,,,,
 10/29  13:15:00,7.7525,146,88.29,0.25,19.27104892,296.0301107,166936.0936,185.4845484,64,,64,,,,
 10/29  13:30:00,7.885,134,62.61,0.25,19.23948633,262.5263258,169901.7262,188.7796958,63,,63,,,,
 10/29  13:45:00,8.0175,117.5,50.845,0.25,19.24168878,227.0607752,168641.7199,187.3796887,63,,63,,,,
 10/29  14:00:00,8.15,101,39.08,0.25,19.27156139,192.6919557,171302.4512,190.3360569,63,,63,,,,
 10/29  14:15:00,8.0825,84.5,27.315,0,0,155.6039004,172910.1579,192.1223977,63,,63,,,,
 10/29  14:30:00,8.015,68,15.55,0,0,116.2127608,173970.9621,193.301069,63,,63,,,,
 10/29  14:45:00,7.9475,52.25,11.6625,0,0,86.0120111,177947.2272,197.7191413,63,,63,,,,
 10/29  15:00:00,7.88,36.5,7.775,0,0,53.5066134,179170.6818,199.0785354,63,,63,,,,
 10/29  15:15:00,7.8125,20.75,3.8875,0.25,19.27252684,29.49067221,176145.7682,195.7175202,63,,63,,,,
 10/29  15:30:00,7.745,5,0,0.25,19.22700918,5.885031271,175388.8627,194.8765141,63,,63,,,,
 10/29  15:45:00,7.6775,3.75,0,0.25,19.22455417,4.409032385,175348.9384,194.8321538,63,,63,,,,
 10/29  16:00:00,7.61,2.5,0,0.25,19.26079161,2.935877067,176347.3622,195.9415135,63,,63,,,,
 10/29  16:15:00,7.54,1.25,0,0.5,38.44262309,1.465842775,173235.8093,192.4842326,63,,63,,,,
 10/29  16:30:00,7.47,0,0,0.5,38.44243032,0,172339.3638,191.488182,63,,63,,,,
 10/29  16:45:00,7.4,0,0,0.5,38.51181159,0,172294.9134,191.4387926,63,,63,,,,
 10/29  17:00:00,7.33,0,0,0.5,38.42718049,0,172424.4547,191.5827274,63,,63,,,,
 10/29  17:15:00,7.2925,0,0,1,77.0682029,0,168434.4744,187.149416,63,,63,,,,
 10/29  17:30:00,7.255,0,0,1,76.93217248,0,165416.8506,183.7965006,64,,64,,,,
 10/29  17:45:00,7.2175,0,0,1,76.89996243,0,163275.8799,181.4176444,64,,64,,,,
 10/29  18:00:00,7.18,0,0,1,76.98674842,0,164243.4528,182.4927253,64,,64,,,,
 10/29  18:15:00,7.1425,0,0,0.75,57.83310344,0,168063.1773,186.7368636,63,,63,,,,
 10/29  18:30:00,7.105,0,0,0.75,57.66905957,0,169434.9399,188.2610443,63,,63,,,,
 10/29  18:45:00,7.0675,0,0,0.75,57.79514415,0,169437.4351,188.2638167,63,,63,,,,
 10/29  19:00:00,7.03,0,0,0.75,57.69368082,0,169753.4445,188.6149383,63,,63,,,,
 10/29  19:15:00,6.9925,0,0,1,76.91973833,0,167148.7335,185.720815,63,,63,,,,
 10/29  19:30:00,6.955,0,0,1,77.02336366,0,164679.5544,182.9772826,64,,64,,,,
 10/29  19:45:00,6.9175,0,0,1,77.15072196,0,166283.5316,184.7594795,64,,64,,,,
 10/29  20:00:00,6.88,0,0,1,76.91475304,0,163732.3672,181.9248524,64,,64,,,,
 10/29  20:15:00,6.905,0,0,1,77.05672212,0,166223.1887,184.6924319,64,,64,,,,
 10/29  20:30:00,6.93,0,0,1,76.89707213,0,165642.6132,184.047348,64,,64,,,,
 10/29  20:45:00,6.955,0,0,1,76.87079383,0,164727.6952,183.0307725,64,,64,,,,
 10/29  21:00:00,6.98,0,0,1,76.97101546,0,165949.5558,184.3883954,64,,64,,,,
 10/29  21:15:00,7.0025,0,0,1,77.10627249,0,165542.2557,183.9358397,64,,64,,,,
 10/29  21:30:00,7.025,0,0,1,76.87592969,0,164026.3447,182.2514941,64,,64,,,,
 10/29  21:45:00,7.0475,0,0,1,77.01779343,0,165991.8898,184.4354331,64,,64,,,,
 10/29  22:00:00,7.07,0,0,1,76.85732393,0,164459.5584,182.7328426,64,,64,,,,
 10/29  22:15:00,7.095,0,0,1,77.03735096,0,165344.2692,183.7158547,64,,64,,,,
 10/29  22:30:00,7.12,0,0,1,76.87891013,0,165423.0544,183.8033938,64,,64,,,,
 10/29  22:45:00,7.145,0,0,1,77.04909615,0,164438.6238,182.709582,64,,64,,,,
 10/29  23:00:00,7.17,0,0,1,76.88132238,0,164092.4794,182.3249771,64,,64,,,,
 10/29  23:15:00,7.13,0,0,1,77.04467265,0,164800.9877,183.1122085,64,,64,,,,
 10/29  23:30:00,7.09,0,0,1,76.8758269,0,165049.2519,183.3880577,64,,64,,,,
 10/29  23:45:00,7.05,0,0,1,77.04397376,0,164903.2851,183.2258723,64,,64,,,,
 10/29  24:00:00,7.01,0,0,1,76.88287397,0,165477.9526,183.8643918,64,,64,,,,
 10/30  00:15:00,6.97,0,0,1,77.05751001,0,165935.3957,184.3726619,64,,64,,,,
 10/30  00:30:00,6.93,0,0,1,76.89800957,0,165679.5334,184.0883704,64,,64,,,,
 10/30  00:45:00,6.89,0,0,1,76.86682331,0,165480.1476,183.8668306,64,,64,,,,
 10/30  01:00:00,6.85,0,0,1,76.9674292,0,164794.3376,183.1048195,64,,64,,,,
 10/30  01:15:00,6.8125,0,0,1,77.10799422,0,166200.5012,184.6672236,64,,64,,,,
 10/30  01:30:00,6.775,0,0,1,76.8885919,0,166624.0961,185.1378846,64,,64,,,,
 10/30  01:45:00,6.7375,0,0,1,77.04482124,0,165942.4876,184.3805418,64,,64,,,,
 10/30  02:00:00,6.7,0,0,1,76.89669648,0,165856.2817,184.2847575,64,,64,,,,
 10/30  02:15:00,6.7325,0,0,1,76.88449055,0,166403.6908,184.8929898,64,,64,,,,
 10/30  02:30:00,6.765,0,0,1,76.99676342,0,165584.8311,183.9831457,64,,64,,,,
 10/30  02:45:00,6.7975,0,0,1,77.14159461,0,165749.2416,184.165824,64,,64,,,,
 10/30  03:00:00,6.83,0,0,1,76.92147377,0,166243.4566,184.7149517,64,,64,,,,
 10/30  03:15:00,6.865,0,0,1,76.86433992,0,165872.8519,184.3031687,64,,64,,,,
 10/30  03:30:00,6.9,0,0,1,76.96586827,0,166173.8553,184.637617,64,,64,,,,
 10/30  03:45:00,6.935,0,0,1,77.11706311,0,166629.626,185.1440289,64,,64,,,,
 10/30  04:00:00,6.97,0,0,1,76.90264452,0,165608.0346,184.0089273,64,,64,,,,
 10/30  04:15:00,7.0025,0,0,1,77.0596372,0,167179.918,185.7554645,63,,63,,,,
 10/30  04:30:00,7.035,0,0,1,76.90880113,0,165510.6258,183.9006954,64,,64,,,,
 10/30  04:45:00,7.0675,0,0,1,76.89089418,0,166488.7312,184.9874791,64,,64,,,,
 10/30  05:00:00,7.1,0,0,1,76.99732557,0,165968.8588,184.4098431,64,,64,,,,
 10/30  05:15:00,7.24,0,0,1,77.13987069,0,166313.9855,184.7933172,64,,64,,,,
 10/30  05:30:00,7.38,0,0,1,76.91020926,0,165897.2718,184.330302,64,,64,,,,
 10/30  05:45:00,7.52,0,0,1,77.04678764,0,165270.2898,183.6336554,64,,64,,,,
 10/30  06:00:00,7.66,0,0,1,76.87111768,0,163914.8954,182.1276616,64,,64,,,,
 10/30  06:15:00,7.7975,0,0,0.75,57.77364386,0,167653.9881,186.282209,63,,63,,,,
 10/30  06:30:00,7.935,0,0,0.75,57.64935357,0,168517.5407,187.2417119,63,,63,,,,
 10/30  06:45:00,8.0725,0,0,0.75,57.77360886,0,167461.891,186.0687678,63,,63,,,,
 10/30  07:00:00,8.21,32,5.635,0.75,57.64093422,31.48055009,165953.1618,184.392402,64,,64,,,,
 10/30  07:15:00,8.35,44.5,8.4525,0.5,38.49785991,46.68761188,166092.8747,184.5476385,64,,64,,,,
 10/30  07:30:00,8.49,57,11.27,0.5,38.57431999,102.3662137,164740.7323,183.0452581,64,,64,,,,
 10/30  07:45:00,8.63,74.5,24.81,0.5,38.43644976,277.8659132,162296.1542,180.3290602,64,,64,,,,
 10/30  08:00:00,8.77,92,38.35,0.5,38.57279574,303.7150535,160207.5764,178.0084182,64,,64,,,,
 10/30  08:15:00,8.9075,109.5,51.89,0.25,19.23508201,329.1383054,160054.6469,177.8384966,64,,64,,,,
 10/30  08:30:00,9.045,127,65.43,0.25,19.23703817,352.1726278,157677.077,175.1967522,64,,64,,,,
 10/30  08:45:00,9.1825,138,69.97,0.25,19.23116989,343.2447358,156478.3003,173.8647781,64,,64,,,,
 10/30  09:00:00,9.32,149,74.51,0.25,19.26046809,339.0933315,153725.8527,170.806503,64,,64,,,,
 10/30  09:15:00,9.4575,160,79.05,0.25,19.25084643,335.2989678,151397.633,168.2195923,64,,64,,,,
 10/30  09:30:00,9.595,171,83.59,0.25,19.26319413,333.2901533,150679.6447,167.4218275,64,,64,,,,
 10/30  09:45:00,9.7325,156,230.2175,0.25,19.23619614,322.9912426,147628.3486,164.0314985,64,,64,,,,
 10/30  10:00:00,9.87,141,376.845,0.25,19.235937,226.2875591,141570.3917,157.3004352,64,,64,,,,
 10/30  10:15:00,10.0075,126,523.4725,0.25,19.25652095,209.6351802,136168.4718,151.298302,65,,65,,,,
 10/30  10:30:00,10.145,111,670.1,0.25,19.242892,220.4786195,130487.3499,144.9859444,65,,65,,,,
 10/30  10:45:00,10.2825,132.5,526.065,0.25,19.26159893,220.5912022,126889.3181,140.9881312,65,,65,,,,
 10/30  11:00:00,10.42,154,382.03,0.25,19.2546334,224.1952874,126271.1364,140.3012627,65,,65,,,,
 10/30  11:15:00,10.4225,175.5,237.995,0.75,57.76828699,225.2739897,121940.6965,135.4896627,65,,65,,,,
 10/30  11:30:00,10.425,197,93.96,0.75,57.73953019,233.44867,120303.2175,133.6702416,65,,65,,,,
 10/30  11:45:00,10.4275,176,70.47,0.75,57.86053249,213.692746,121920.3731,135.4670813,65,,65,,,,
 10/30  12:00:00,10.43,155,46.98,0.75,57.71299868,191.2862696,122155.2902,135.7281002,65,,65,,,,
 10/30  12:15:00,10.435,134,23.49,0.75,57.73594029,170.0796769,122939.5169,136.5994632,65,,65,,,,
 10/30  12:30:00,10.44,113,0,0.75,57.71204446,135.3846168,124745.3966,138.6059963,65,,65,,,,
 10/30  12:45:00,10.445,93.5,0,0.75,57.8109021,112.3331862,125852.7794,139.8364215,65,,65,,,,
 10/30  13:00:00,10.45,74,0,0.75,57.79248794,88.59726542,125995.3616,139.9948462,65,,65,,,,
 10/30  13:15:00,10.4525,54.5,0,0.25,19.28879529,65.02963398,132380.923,147.0899145,65,,65,,,,
 10/30  13:30:00,10.455,35,0,0.25,19.22964497,41.61423761,134720.396,149.6893289,65,,65,,,,
 10/30  13:45:00,10.4575,46.25,47.895,0.25,19.23798305,124.4822107,134991.5265,149.990585,65,,65,,,,
 10/30  14:00:00,10.46,57.5,95.79,0.25,19.23270405,222.7125192,132196.5718,146.8850798,65,,65,,,,
 10/30  14:15:00,10.31,68.75,143.685,0,0,315.3661078,129310.8455,143.6787172,65,,65,,,,
 10/30  14:30:00,10.16,80,191.58,0,0,415.9909412,128841.872,143.1576356,65,,65,,,,
 10/30  14:45:00,10.01,63.25,143.685,0,0,324.7062363,127682.7234,141.8696927,65,,65,,,,
 10/30  15:00:00,9.86,46.5,95.79,0,0,227.732566,130762.0838,145.2912042,65,,65,,,,
 10/30  15:15:00,9.71,29.75,47.895,0.25,19.26442351,111.5289303,130462.7806,144.9586451,65,,65,,,,
 10/30  15:30:00,9.56,13,0,0.25,19.26886895,15.35003625,131337.6307,145.9307007,65,,65,,,,
 10/30  15:45:00,9.41,9.75,0,0.25,19.24497589,11.49808216,134586.5572,149.5406191,65,,65,,,,
 10/30  16:00:00,9.26,6.5,0,0.25,19.26654668,7.654034557,135637.6815,150.708535,65,,65,,,,
 10/30  16:15:00,9.11,3.25,0,0.5,38.51624162,3.819032363,133125.6055,147.9173395,65,,65,,,,
 10/30  16:30:00,8.96,0,0,0.5,38.56995018,0,133172.8103,147.9697892,65,,65,,,,
 10/30  16:45:00,8.81,0,0,0.5,38.44484803,0,134221.5406,149.1350452,65,,65,,,,
 10/30  17:00:00,8.66,0,0,0.5,38.51869247,0,133312.0477,148.1244974,65,,65,,,,
 10/30  17:15:00,8.5425,0,0,1,76.87418934,0,129656.5711,144.0628567,65,,65,,,,
